fighter_id,name,height,reach,stance,dob
6d68c1afe954f121,Ode Osbourne,170.2,185.4,Southpaw,1992-01-09
30cad5a751adcb48,Alibi Idiris,167.6,172.7,Orthodox,1994-10-22
5e9ca8dd7d783a75,Alden Coria,172.7,170.2,Orthodox,1998-04-24
f2b3f4ef3f780168,Nora Cornolle,170.2,170.2,Orthodox,1989-12-06
64facb6cc564262d,Punahele Soriano,180.3,182.9,Southpaw,1992-11-22
3d074044a33825e7,Ramiz Brahimaj,177.8,182.9,Orthodox,1992-11-17
a3dda21be645be93,Jean-Paul Lebosnoyani,180.3,182.9,Switch,1999-01-27
8e382b585a92affe,Phil Rowe,190.5,203.2,Orthodox,1990-07-18
ac026518a9b4dc0f,Jordan Leavitt,175.3,180.3,Southpaw,1995-06-02
70380ccdc81915b8,Yadier del Valle,175.3,175.3,Southpaw,1996-07-29
f1ab6f37492c630a,Carli Judice,170.2,172.7,Southpaw,1999-03-02
aa0c573da7119292,Juliana Miller,170.2,167.6,Orthodox,1996-05-07
bc711b6dd95c1af6,Mario Bautista,175.3,175.3,Switch,1993-07-01
18d01f7f8338ae72,Vinicius Oliveira,175.3,177.8,Switch,1995-11-30
98aa60cf58071fd6,Kyoji Horiguchi,162.6,160.0,Orthodox,1990-10-12
6d35bf94f7d30241,Amir Albazi,165.1,172.7,Orthodox,1993-10-27
739fd4fbb5d862f4,Rizvan Kuniev,193.0,193.0,Orthodox,1992-03-10
41e83a89929d1327,Jailton Almeida,190.5,200.7,Orthodox,1991-06-26
0d65c432720accb9,Michal Oleksiejczuk,182.9,188.0,Southpaw,1995-02-22
8e9eb3fc86db0f7d,Marc-Andre Barriault,185.4,188.0,Orthodox,1990-02-18
a09ed60aa67a3f67,Farid Basharat,172.7,180.3,Orthodox,1997-08-02
ffd3224638c01b57,Jean Matsumoto,167.6,172.7,Orthodox,1999-09-09
e4277e87a789d687,Dustin Jacoby,190.5,193.0,Orthodox,1988-04-04
6add18754930182b,Julius Walker,193.0,198.1,Orthodox,1999-07-16
70dd69b6a703257e,Daniil Donchenko,180.3,180.3,Orthodox,2001-08-04
cdb96af67d096b1e,Alex Morono,180.3,182.9,Orthodox,1990-08-16
8bd4200561c77a62,Ketlen Souza,160.0,160.0,Orthodox,1994-08-18
bbab3baf66128ae2,Javid Basharat,175.3,175.3,Orthodox,1995-09-07
51ec9dc3b4964f19,Gianni Vazquez,170.2,180.3,Orthodox,1994-07-17
2997e7fe3c9d3d4a,Wang Cong,167.6,167.6,Southpaw,1992-05-15
de594b35c45c2e9a,Eduarda Moura,167.6,170.2,Orthodox,1994-02-28
6902fcf0610dd303,Jakub Wiklacz,177.8,182.9,Orthodox,1996-09-10
a54660deb6a8489c,Muin Gafurov,170.2,172.7,Orthodox,1996-05-17
9f5e3c20ce40b344,Klaudia Sygula,172.7,175.3,Orthodox,1998-12-30
b1e5bcaad32a3cac,Priscila Cachoeira,170.2,165.1,Orthodox,1988-08-19
e1248941344b3288,Alexander Volkanovski,167.6,180.3,Orthodox,1988-09-29
f166e93d04a8c274,Diego Lopes,180.3,182.9,Orthodox,1994-12-30
c2299ec916bc7c56,Benoit Saint Denis,180.3,185.4,Southpaw,1995-12-18
193b9d1858bc4df3,Dan Hooker,182.9,190.5,Switch,1990-02-13
9c393e836a852f30,Mauricio Ruffy,180.3,190.5,Orthodox,1996-06-17
c814b4c899793af6,Rafael Fiziev,172.7,180.3,Switch,1993-03-05
af9f42e6894047fc,Jamie Mullarkey,182.9,188.0,Orthodox,1994-08-17
07a74004d964c7f4,Billy Elekana,190.5,195.6,Southpaw,1995-05-28
fbb60f24af5d5a02,Torrez Finney,172.7,190.5,Orthodox,1998-10-24
6b56e94a59b7b134,Oban Elliott,182.9,182.9,Orthodox,1997-12-19
7facc9c45d792985,Kaan Ofli,170.2,167.6,Orthodox,1993-06-19
3f11fd1751fa83b1,Yizha,170.2,180.3,Orthodox,1997-01-08
a264d4e9a4d6bfe4,Sangwook Kim,182.9,180.3,Orthodox,1993-10-17
3618e0632ecdba9c,Keiichiro Nakamura,177.8,177.8,Southpaw,1998-12-02
f201f21cf2c79eb2,Sebastian Szalay,167.6,167.6,Orthodox,1994-02-03
a1ad35b98a9136e5,Lawrence Lui,170.2,182.9,Orthodox,1996-08-04
1dd1a3aacde66f72,Sulangrangbo,175.3,167.6,Southpaw,2005-07-17
9e8f6c728eb01124,Justin Gaethje,180.3,177.8,Orthodox,1988-11-14
7826923b47f8d72a,Paddy Pimblett,177.8,185.4,Orthodox,1995-01-03
b50a426a33da0012,Sean O'Malley,180.3,182.9,Switch,1994-10-24
d3df1add9d9a7efb,Derrick Lewis,190.5,200.7,Orthodox,1985-02-07
262d32ebda89efc4,Natalia Silva,162.6,165.1,Southpaw,1997-02-03
47b63240018d5d86,Rose Namajunas,165.1,165.1,Orthodox,1992-06-29
52ef95b5860fb28c,Jean Silva,170.2,175.3,Orthodox,1996-12-27
2b6fc1c02736833d,Umar Nurmagomedov,172.7,175.3,Orthodox,1996-01-03
22e07d3da1aa3475,Andrey Pulyaev,193.0,198.1,Southpaw,1997-09-10
1091d4d957141094,Nikita Krylov,190.5,195.6,Orthodox,1992-03-07
b5c19c34f12c917e,Denzel Freeman,185.4,195.6,Southpaw,1991-11-10
0859524157a19045,Ty Miller,188.0,195.6,Orthodox,2000-06-04
a01a62132460a98d,Adam Fugitt,185.4,195.6,Southpaw,1989-01-12
5d1b7e3dd9e11074,Manel Kape,165.1,172.7,Southpaw,1993-11-14
6e15f63b6c2e2c15,Brandon Royval,175.3,172.7,Southpaw,1992-08-16
9560ff14eb3129f7,Giga Chikadze,182.9,188.0,Orthodox,1988-08-25
084532da3d25f3b8,Cezary Oleksiejczuk,190.5,190.5,Southpaw,2000-01-06
64d47ef881a437a4,Cesar Almeida,185.4,188.0,Orthodox,1988-03-28
5b03b61f9d90125e,Morgan Charriere,172.7,175.3,Orthodox,1995-10-26
8667caa0451d245b,Kennedy Nzechukwu,195.6,210.8,Southpaw,1992-06-13
84b3e7d38f2d2ec5,Neil Magny,190.5,203.2,Orthodox,1987-08-03
791c8437b341fba5,Joanderson Brito,172.7,182.9,Orthodox,1995-02-11
5d8006587d6a6711,Isaac Thomson,177.8,175.3,,2002-05-03
0f3a990526c5e706,Sean Sharaf,190.5,195.6,Orthodox,1993-07-11
5078e1dacf9d25f4,Luana Santos,167.6,170.2,Orthodox,2000-04-16
73a78713bd899f4c,Allen Frye Jr.,195.6,203.2,Orthodox,1998-04-15
59c438c81fbf3ece,Tereza Bleda,175.3,180.3,Orthodox,2001-11-30
d661ce4da776fc20,Petr Yan,170.2,170.2,Switch,1993-02-11
c03520b5c88ed6b4,Merab Dvalishvili,167.6,172.7,Orthodox,1991-01-10
a0f0004aadf10b71,Alexandre Pantoja,165.1,170.2,Orthodox,1990-04-16
6e743a33d56bdaa4,Payton Talbott,177.8,177.8,Switch,1998-09-09
056c493bbd76a918,Henry Cejudo,162.6,162.6,Orthodox,1987-02-09
99df7d0a2a08a8a8,Jan Blachowicz,188.0,198.1,Orthodox,1983-02-24
ef5dcb10d2bd4b0f,Bogdan Guskov,190.5,193.0,Orthodox,1992-09-12
2e7878927067fdca,Manuel Torres,177.8,185.4,Switch,1995-03-25
1e4f273069fb9e85,Fares Ziam,185.4,190.5,Orthodox,1997-03-21
ff62013d2fce6d13,Nazim Sadykhov,177.8,175.3,Southpaw,1994-05-16
7acbb0972e75281a,Marvin Vettori,182.9,188.0,Southpaw,1993-09-20
4d8fa64202cee4c1,Jalin Turner,190.5,195.6,Southpaw,1995-05-18
64a50dad704d1d49,Edson Barboza,180.3,190.5,Orthodox,1986-01-21
6e8f1bcdda94ff45,Ibo Aslan,190.5,195.6,Orthodox,1996-04-23
480779d7f9a424d3,Mairon Santos,170.2,182.9,Orthodox,2000-06-10
8d11d9c13e2ccdf7,Muhammad Naimov,175.3,177.8,Orthodox,1994-08-07
eae48ff31db420c2,Arman Tsarukyan,170.2,182.9,Orthodox,1996-10-11
442c9011034ae1fd,Ian Machado Garry,190.5,188.0,Orthodox,1997-11-17
b1b0729d27936f2f,Belal Muhammad,180.3,182.9,Orthodox,1988-07-09
0845c81e37d3bcb3,Volkan Oezdemir,188.0,190.5,Orthodox,1989-09-19
0a1942069c9ad6b6,Jack Hermansson,185.4,195.6,Orthodox,1988-06-10
f00ac08ab056af5d,Tagir Ulanbekov,170.2,177.8,Southpaw,1991-08-07
fb37795db81f93f3,Bogdan Grad,172.7,177.8,Orthodox,1995-09-28
9d19d9e4aa2662e8,Nicolas Dalby,180.3,188.0,Orthodox,1984-11-16
de26d906f2874dd4,Saygid Izagakhmaev,182.9,188.0,,1994-09-03
8d3273573b85be09,Asu Almabayev,162.6,165.1,Orthodox,1994-01-25
09a4447655fd4b7b,Rafael Cerqueira,190.5,193.0,Southpaw,1990-03-15
4a6dff1b260bcf61,Aleksandre Topuria,170.2,172.7,Orthodox,1996-01-28
a4dc0f2b95df4cc1,Bekzat Almakhan,170.2,172.7,Orthodox,1997-10-08
6a96ad1bc34fb113,Ismail Naurdiev,177.8,188.0,Orthodox,1996-08-18
d5bab53a1a603aac,Ryan Loder,188.0,193.0,Southpaw,1991-06-05
ca28cdf526d6b6e9,Nurullo Aliev,177.8,182.9,Orthodox,2000-12-08
ac0874309da489b9,Marek Bujlo,193.0,195.6,Orthodox,1992-10-10
275aca31f61ba28c,Islam Makhachev,177.8,177.8,Southpaw,1991-10-27
132deb59abae64b1,Valentina Shevchenko,165.1,167.6,Southpaw,1988-03-07
1ebe20ebbfa15e29,Zhang Weili,162.6,160.0,Switch,1989-08-13
c32aeb1a59e6272d,Michael Morales,182.9,200.7,Orthodox,1999-06-24
f1fac969a1d70b08,Leon Edwards,188.0,188.0,Southpaw,1991-08-25
35673bf5204524ee,Bo Nickal,185.4,193.0,Southpaw,1996-01-14
669970f7feba8ecd,Erin Blanchfield,162.6,167.6,Orthodox,1999-05-04
68d4a891e5cf2029,Tracy Cortez,165.1,165.1,Orthodox,1993-12-10
d6c0cdd7e467c440,Kyle Daukaus,188.0,193.0,Southpaw,1993-02-27
e0c6edcb5b5d0b90,Chepe Mariscal,170.2,175.3,Orthodox,1992-10-27
745fa7b605f8e2da,Fatima Kline,167.6,170.2,Orthodox,2000-07-12
72f890c5d421e705,Matheus Camilo,177.8,175.3,Orthodox,2001-01-02
19c591115a58982c,Viacheslav Borshchev,180.3,175.3,Orthodox,1992-01-08
01641ba5df0c69b0,Gabriel Bonfim,185.4,182.9,Orthodox,1997-08-20
2fe9032955c2e013,Joseph Morales,167.6,175.3,Switch,1994-08-22
67c1d46f4ed16f9e,Matt Schnell,172.7,177.8,Orthodox,1990-01-15
447f9858ae78f921,Muslim Salikhov,180.3,177.8,Orthodox,1984-06-09
eb393afdbe3293d5,Ismael Bonfim,172.7,180.3,Orthodox,1995-12-28
e00a3dee329a51f7,Jamall Emmers,177.8,188.0,Orthodox,1989-07-24
41cc71cbf210e0fe,Hyder Amil,175.3,177.8,Switch,1990-05-28
6a311920edd73c85,Max Gimenis,188.0,190.5,Orthodox,1993-04-14
cffb87059e645bd1,Denise Gomes,157.5,160.0,Orthodox,1999-12-30
31ef8b67e13495b3,Tecia Pennington,154.9,152.4,Orthodox,1989-08-16
850266b3dc4e506e,Daniel Marcos,170.2,175.3,Orthodox,1993-03-07
46e0d677f91bacc0,Miles Johns,170.2,172.7,Orthodox,1994-03-30
97cf1a2c7c5e7889,Steve Garcia,182.9,190.5,Southpaw,1992-05-22
ffe9703408fb5964,David Onama,180.3,188.0,Orthodox,1994-06-07
d66a46de8d705353,Jeremiah Wells,175.3,188.0,Switch,1986-10-30
a57cb948c4c70a47,Isaac Dulgarian,170.2,180.3,Orthodox,1996-07-04
7cec3c4a5e7b6d68,Daniel Frunza,185.4,185.4,Orthodox,1994-04-13
253076a23d03dcd0,Allan Nascimento,172.7,175.3,Orthodox,1991-09-11
117a06469813e4ef,ChangHo Lee,172.7,175.3,Orthodox,1994-05-09
1235b31de15d0c6e,Montserrat Conejo Ruiz,152.4,154.9,Southpaw,1993-02-03
4a07b1988477502c,Seokhyeon Ko,177.8,180.3,Southpaw,1993-09-24
c0d5c0c95c59050b,Ariane Carnelossi,157.5,154.9,Orthodox,1992-11-17
399afbabc02376b5,Tom Aspinall,195.6,198.1,Orthodox,1993-04-11
787bb1f087ccff8a,Ciryl Gane,193.0,205.7,Orthodox,1990-04-12
7447e9f28508106a,Mackenzie Dern,162.6,160.0,Orthodox,1993-03-24
333b9e5c723ac873,Aleksandar Rakic,193.0,198.1,Orthodox,1992-02-06
b7b84ccd221be298,Nasrat Haqparast,177.8,182.9,Southpaw,1995-08-22
b07aed698fba8624,Ikram Aliskerov,182.9,193.0,Southpaw,1992-12-07
285ae0b4a68221f4,JunYong Park,177.8,185.4,Orthodox,1991-02-27
5b86d491d63890c5,Ludovit Klein,170.2,182.9,Southpaw,1995-02-22
f5779a2303ed76ec,Valter Walker,198.1,198.1,Orthodox,1997-12-14
3329d692aea4dc28,Hamdy Abdelwahab,188.0,182.9,Southpaw,1993-01-22
7a5e8c94a86f9895,Chris Barnett,175.3,190.5,Orthodox,1986-06-14
0be6776db31d98ec,Mitch Raposo,165.1,162.6,Switch,1998-10-16
7f1bf0c255ec8756,Azat Maksum,170.2,177.8,Southpaw,1995-02-02
43a59ce3bb40449e,Mizuki,160.0,165.1,Orthodox,1994-08-19
2f181c0467965b98,Brendan Allen,188.0,190.5,Orthodox,1995-12-28
24656ef4d605c96f,Aiemann Zahabi,172.7,172.7,Orthodox,1987-11-19
34ff304266360297,Manon Fiorot,170.2,165.1,Orthodox,1990-02-17
dccb63727f2f5f74,Matt Frevola,175.3,180.3,Orthodox,1990-06-11
873626e5547b5235,Kyle Prepolec,177.8,177.8,Southpaw,1989-08-30
700a674c042b7a96,Cody Gibson,177.8,180.3,Orthodox,1987-09-11
b671bdf981ad527d,HyunSung Park,170.2,167.6,Orthodox,1995-11-04
b7c5eb7cdbac6a63,Danny Barlow,188.0,200.7,Southpaw,1995-08-02
1b35af4d1529adf6,Stephanie Luciano,167.6,165.1,Orthodox,1999-12-16
2c5f5749569eef66,Tainara Lisboa,170.2,170.2,Orthodox,1991-03-02
25f9a5f3e8a52618,Jhonata Diniz,193.0,200.7,Orthodox,1991-06-23
1ae8f3c723aacff4,Ricardo Ramos,175.3,182.9,Orthodox,1995-08-01
710f0f8c5d5c9d41,Lucas Almeida,180.3,180.3,Orthodox,1991-01-31
103e2e33a60683e1,Irina Alekseeva,172.7,170.2,Orthodox,1990-06-27
e0d3d9b564f95635,Lucas Rocha,160.0,162.6,Orthodox,2000-08-12
d7c3816669784109,Karolina Kowalkiewicz,160.0,162.6,Orthodox,1985-10-15
72ea1984c52019b5,Saimon Oliveira,162.6,182.9,Orthodox,1991-04-21
e5549c82bfb5582d,Alex Pereira,193.0,200.7,Orthodox,1987-07-07
d802174b0c0c1f4e,Magomed Ankalaev,190.5,190.5,Orthodox,1992-06-02
65f09bacd3957381,Cory Sandhagen,180.3,177.8,Switch,1992-04-20
749f572d1d3161fb,Khalil Rountree Jr.,185.4,193.0,Southpaw,1990-02-26
36b8f265bcd1b7a4,Abus Magomedov,188.0,198.1,Orthodox,1990-09-02
563a1d42bb0e3cef,Tre'ston Vines,185.4,200.7,Orthodox,1996-06-18
a44020ea2e8cd026,JooSang Yoo,170.2,180.3,Orthodox,1994-01-21
2cfba6c837c03ed0,Patchy Mix,180.3,177.8,Southpaw,1993-08-16
4144798612ef96e5,Edmen Shahbazyan,188.0,190.5,Orthodox,1997-11-20
886264a0c9f4ea5e,Andre Muniz,185.4,198.1,Southpaw,1990-02-17
3143bf892608139a,Yana Santos,167.6,172.7,Orthodox,1989-11-11
45f0cc9d18f35137,Chris Gutierrez,175.3,170.2,Orthodox,1991-04-22
32c3ee378671a5d9,Austin Vanderford,180.3,188.0,Orthodox,1990-03-21
4798e823ada58fe9,Veronica Hardy,162.6,162.6,Southpaw,1995-10-30
4333a8e70a672eb7,Brogan Walker,162.6,170.2,Switch,1988-08-02
70e1f8a821b72c8b,Jimmy Crute,188.0,188.0,Orthodox,1996-03-04
a9da3158dd2c2b5a,Jack Jenkins,170.2,172.7,Switch,1993-11-03
c5ccd878231c5407,Ramon Taveras,172.7,177.8,Southpaw,1994-01-09
6c3b2525436cf5d4,Tom Nolan,190.5,185.4,Southpaw,2000-03-08
b39f7a6c2be17ee8,Charlie Campbell,182.9,182.9,Orthodox,1995-07-03
40a456a25d52ee65,Rolando Bedoya,180.3,188.0,Orthodox,1997-01-13
723b64c0e9a8f348,Josias Musasa,172.7,188.0,Southpaw,1998-10-10
528b071cf3da7c56,Luana Carolina,167.6,175.3,Orthodox,1993-06-11
87e4a3a5080ee7ce,Elisha Ellison,182.9,198.1,Orthodox,1997-03-05
71505842fb6455c3,Dustin Stoltzfus,182.9,190.5,Orthodox,1991-11-15
f53d4f21d1b5f2dc,Diego Ferreira,175.3,188.0,Orthodox,1985-01-18
32feae6d9a1e5047,Quang Le,170.2,177.8,Orthodox,1991-10-18
866fd7b1a6c90e7f,Dusko Todorovic,185.4,188.0,Orthodox,1994-05-19
ae7fe94f117f98cf,Joaquim Silva,172.7,175.3,Southpaw,1989-02-05
d747eb273a40a920,Claudio Puelles,177.8,182.9,Southpaw,1996-04-21
c06d6b18862f9a53,Rodrigo Sezinando,175.3,180.3,Orthodox,1997-12-11
881bf86d4cba8578,Nassourdine Imavov,190.5,190.5,Orthodox,1996-03-01
eabf206b162b3b83,Paul Craig,190.5,193.0,Orthodox,1987-11-27
f748267c4ab6c127,Rhys McKee,188.0,198.1,Orthodox,1995-09-10
ec13c393d029297d,Kaue Fernandes,175.3,185.4,Orthodox,1995-03-17
31dbfbe4e7a6727c,Trey Waters,195.6,195.6,Orthodox,1995-02-21
8f765fd5775a8873,Rinat Fakhretdinov,182.9,188.0,Orthodox,1991-09-28
2caf993f53541fa1,Andreas Gustafsson,185.4,185.4,Orthodox,1991-02-20
def8166ff24bd237,Brian Ortega,172.7,175.3,Switch,1991-02-21
7498b3ac79a3b948,Taiyilake Nueraji,188.0,190.5,Southpaw,2001-01-12
4729c93ba705a3bf,Kiefer Crosbie,180.3,177.8,Switch,1990-04-05
8c1ca54b5089d199,Maheshate,182.9,180.3,Orthodox,1999-12-01
a13d755965a4ec9f,Rongzhu,175.3,177.8,Orthodox,2000-03-07
d2cd7a69cc55e7ed,Austin Hubbard,177.8,180.3,Orthodox,1991-12-22
7b3503352cd53abb,Westin Wilson,185.4,185.4,Southpaw,1989-01-24
02f484417a6fa69d,Uran Satybaldiev,193.0,200.7,Orthodox,1994-08-10
d683f4870742b273,Shi Ming,157.5,152.4,Orthodox,1994-11-14
a78f7a9135eb6249,Terrance Saeteurn,167.6,170.2,Orthodox,1995-05-30
0d7b51c9d2649a6e,Dricus Du Plessis,185.4,193.0,Switch,1994-01-14
13a0275fa13c4d26,Jared Cannonier,180.3,195.6,Switch,1984-03-16
64b12fe31be7560c,Eric Nolan,188.0,188.0,Orthodox,1997-09-13
6a1901c62ab3870f,Jessica Andrade,154.9,157.5,Orthodox,1991-09-25
7cbf7c78d3b34218,Drakkar Klose,175.3,177.8,Orthodox,1988-03-09
abcf2cc6efc42031,Iasmin Lucindo,160.0,167.6,Orthodox,2002-01-08
5ec591b78349ba7e,Christian Rodriguez,170.2,180.3,Orthodox,1997-12-17
148bb103cfbf123e,Toshiomi Kazama,170.2,175.3,Orthodox,1997-05-15
b12fb759e02378de,Gilbert Urbina,190.5,190.5,Orthodox,1996-04-05
a78a87d8c2bbb1cb,Julija Stoliarenko,170.2,167.6,Orthodox,1993-04-08
48a9a128784d53d1,Elves Brener,177.8,182.9,Orthodox,1997-09-27
351c4ec637380ad5,Karol Rosa,165.1,170.2,Orthodox,1994-12-30
8adcbd525fab8d9b,Elizeu Zaleski dos Santos,180.3,185.4,Orthodox,1986-12-11
d8c811df0386d5e8,Rinya Nakamura,170.2,172.7,Southpaw,1995-03-23
a2d342ffc83913ed,Nathan Fletcher,170.2,177.8,Orthodox,1998-01-03
7eaa5e31c2dd86aa,Nick Klein,185.4,195.6,Orthodox,1995-09-08
d3f89fa685bd8420,Austin Bashi,167.6,177.8,Orthodox,2001-09-29
e1147d3d2dabe1ce,Robert Whittaker,182.9,185.4,Orthodox,1990-12-20
c0ac37a4a1133da9,Marcus McGhee,172.7,175.3,Orthodox,1990-05-07
06734ca9d88dec3a,Shara Magomedov,188.0,185.4,Orthodox,1994-05-16
d9c6f19f958643e9,Bryce Mitchell,177.8,177.8,Southpaw,1994-10-04
0fd5f4b838e890cc,Said Nurmagomedov,172.7,177.8,Orthodox,1992-04-05
da22387a0407a2dc,Da'Mon Blackshear,177.8,182.9,Switch,1994-08-12
beecb672a279223e,Amanda Ribas,162.6,167.6,Orthodox,1993-08-26
69037fc7730e4225,Steven Nguyen,180.3,185.4,Switch,1993-05-19
3753714927f18437,Mohammad Yahya,175.3,185.4,Switch,1994-05-23
8eb046f83e82bf26,Martin Buday,193.0,195.6,Orthodox,1991-11-11
029eaff01e6bb8f0,Dustin Poirier,175.3,182.9,Southpaw,1989-01-19
8a1f3b5c526cd6e6,Daniel Rodriguez,185.4,188.0,Southpaw,1986-12-31
e803242fb2e41112,Islam Dulatov,190.5,190.5,Orthodox,1998-08-02
6370c1c1e12723d5,Marcin Prachnio,190.5,185.4,Orthodox,1988-07-14
0c25d0a5e8cdbf19,Lukasz Brzeski,190.5,198.1,Orthodox,1992-05-17
4a28cb716c19157a,Stephen Thompson,182.9,190.5,Orthodox,1983-02-11
751de04455cfaac0,Calvin Kattar,180.3,182.9,Orthodox,1988-03-26
729d4bd5a6cd0a97,Lauren Murphy,165.1,170.2,Orthodox,1983-07-27
fb3e61720be4690c,Mike Davis,182.9,182.9,Orthodox,1992-10-07
e99eb0ef25885de5,Mitch Ramirez,180.3,180.3,Orthodox,1992-11-03
3f4c3bc822bea45d,Melissa Martinez,157.5,167.6,Southpaw,1997-08-18
54f64b5e283b0ce7,Ilia Topuria,170.2,175.3,Orthodox,1997-01-21
853eb0dd5c0e2149,Kai Kara-France,162.6,175.3,Orthodox,1993-03-26
9256f591b30c073e,Felipe Lima,167.6,172.7,Orthodox,1998-05-07
36541f1e6c5d4955,Viviane Araujo,162.6,172.7,Orthodox,1986-11-21
ab2a4b5e04dc5fe9,Alvin Hines,188.0,188.0,Orthodox,1991-10-20
5444c5a201d3ee5a,Jamahal Hill,193.0,200.7,Southpaw,1991-05-19
37f560436d745c18,Nikolas Motta,175.3,177.8,Orthodox,1993-02-08
bd532e9a2b93870c,Melissa Mullins,170.2,172.7,Orthodox,1991-07-23
da7f113b5ea39c43,Mohammed Usman,188.0,200.7,Orthodox,1989-04-01
f1b2aa7853d1ed6e,Kamaru Usman,182.9,193.0,Switch,1987-05-11
f29a6350c69f4a33,Miranda Maverick,160.0,165.1,Southpaw,1997-07-01
523fa774700d7d3f,Court McGee,180.3,190.5,Orthodox,1984-12-12
1497e735d9f2560a,Ange Loosa,177.8,188.0,Orthodox,1993-03-18
2c483cf443f38ece,Vanessa Demopoulos,157.5,149.9,Orthodox,1988-09-22
1af1170ed937cba7,Kayla Harrison,172.7,167.6,Southpaw,1990-07-02
3253b16d38ae087d,Julianna Pena,167.6,175.3,Orthodox,1989-08-19
6551c64fbcd1a467,Ariane da Silva,167.6,170.2,Orthodox,1994-01-26
57186c150c645200,Jeka Saragih,172.7,175.3,Orthodox,1995-01-01
c739c2995a275314,Yanal Ashmouz,175.3,175.3,Orthodox,1995-03-31
001eb2ab0f30e7ea,Mark Choinski,172.7,175.3,Orthodox,1995-10-22
fa07345cc9db5cc9,Billy Ray Goff,177.8,182.9,Switch,1998-06-18
a7151778b3381036,Kurt Holobaugh,180.3,177.8,Orthodox,1986-09-08
02bb48869eb7ac8f,Rayanne dos Santos,157.5,157.5,Orthodox,1995-06-08
94426bb170c88115,Sodiq Yusuff,175.3,180.3,Orthodox,1993-05-19
49d2a08964c5eb11,Nursulton Ruziboev,195.6,193.0,Orthodox,1993-11-19
5eb50529a8418b77,Gabe Green,177.8,185.4,Switch,1993-05-02
36e78278a77006d4,Connor Matthews,172.7,180.3,Switch,1992-05-31
ac7c765882f2c68c,Elise Reed,160.0,160.0,Orthodox,1992-12-05
798e48f9e7f6ba22,Carlos Hernandez,172.7,170.2,Orthodox,1993-10-25
a3a542074109b347,Luana Pinheiro,157.5,157.5,Orthodox,1992-11-18
d0f3959b4a9747e6,Jose Aldo,170.2,177.8,Orthodox,1986-09-09
12ebd7d157e91701,Bruno Silva,182.9,188.0,Orthodox,1989-07-13
d008d785f6347dc2,JeongYeong Lee,177.8,185.4,Orthodox,1995-11-13
7b433309b0fd12aa,Brad Katona,167.6,162.6,Orthodox,1991-12-19
6d1bffff14897645,Santiago Ponzinibbio,182.9,185.4,Orthodox,1986-09-26
1a2bf44edb8055b6,Serhiy Sidey,180.3,182.9,Switch,1996-07-04
b96619b3acd7d9da,Miesha Tate,167.6,165.1,Orthodox,1986-08-18
cd2c4d30c6e13b47,Marina Rodriguez,167.6,165.1,Orthodox,1987-04-29
96924b0019b3aff1,Gaston Bolanos,170.2,175.3,Orthodox,1992-09-14
1a9480fc288e55d7,Don'Tale Mayes,198.1,205.7,Orthodox,1992-01-16
38c5817ade8a8014,Ivana Petrovic,172.7,177.8,Southpaw,1994-06-11
d4c9dcd330403612,Anthony Smith,193.0,193.0,Orthodox,1988-07-26
09e62c450e754913,Jimmy Flick,170.2,172.7,Orthodox,1990-09-07
d9a56ecb6e94f02e,Evan Elder,177.8,182.9,Switch,1997-04-11
1897b7b913736a7c,Alatengheili,165.1,167.6,Orthodox,1991-12-14
3c8a5200436e19f3,Cameron Saaiman,172.7,170.2,Southpaw,2000-12-20
15ea371202eb25e1,Roberto Romero,172.7,177.8,Orthodox,2000-01-30
af9efbfd63d39734,Chelsea Chandler,172.7,172.7,Southpaw,1990-11-23
4b93a88f3b1de35b,Michael Chandler,172.7,180.3,Orthodox,1986-04-24
cbf5e6f231b55443,Yair Rodriguez,180.3,180.3,Orthodox,1992-10-06
4682bc59d5f55145,Sean Woodson,188.0,198.1,Orthodox,1992-06-07
c41d426cc7326d1b,Yan Xiaonan,165.1,160.0,Orthodox,1989-06-16
92a9aa9c93192871,Darren Elkins,177.8,180.3,Orthodox,1984-05-16
8173f134396cb971,Cortavious Romious,162.6,172.7,Southpaw,1994-01-06
d7e40dca3ae125be,Diana Belbita,170.2,172.7,Orthodox,1996-06-26
efc67b07eed39794,Istela Nunes,162.6,167.6,Orthodox,1992-07-23
eb8d8c2a95cfccb8,Victor Henry,170.2,172.7,Switch,1987-05-04
f7be1db194e03d7e,Pedro Falcao,167.6,167.6,Orthodox,1992-07-30
077e3ace32b72be9,CJ Vergara,167.6,172.7,Orthodox,1991-06-18
f2900678e98f6d6a,Ronaldo Rodriguez,167.6,165.1,Orthodox,1999-05-07
c77a953488e5607d,Vinc Pichel,177.8,182.9,Orthodox,1982-11-23
b909a9a9688b5284,Gabriel Miranda,180.3,180.3,Orthodox,1990-03-25
fd55393021a8c255,Gunnar Nelson,180.3,182.9,Switch,1988-07-28
51018a31ddf31eb2,Molly McCann,162.6,157.5,Orthodox,1990-05-04
6d38e41efa47a72d,Jordan Vucenic,177.8,185.4,Orthodox,1996-03-02
5cdf5339728f580d,Felipe dos Santos,170.2,177.8,Orthodox,2000-09-11
0d5cc0170c1a7e71,Mick Parkin,193.0,200.7,Orthodox,1995-10-02
19f8a2f6eecd92ac,Puja Tomar,154.9,149.9,Southpaw,1993-12-05
42ac4020cba261ad,Caolan Loughran,167.6,172.7,Orthodox,1996-05-18
7772b283d288dbe2,Guram Kutateladze,180.3,182.9,Orthodox,1992-01-08
